Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:12650000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
12650000;1;01/05/2016;;1;1;670,537;99,824;184,396;1;31;1;1;1;0;0;670,537;420,072;310,035;266,437;233,772;206,821;182,58;165,322;154,258;147,791;141,452;136,268;131,174;136,268;154,258;164,2;165,322;158,641;174,428;188,509;184,941;149,933;128,161;120,285;118,352;120,285;120,285;130,166;124,194;111,701;99,824;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/04/2016;;1;1;1134,536;290,767;592,778;18;10;1;1;1;0;0;631,384;480,844;428,771;427,024;434,029;434,029;404,624;371,256;314,562;290,767;311,54;381,126;645,076;691,714;535,671;789,589;1087,105;1134,536;917,786;645,076;597,763;597,763;512,652;804,797;720,434;506,97;434,029;672,874;764,547;815,012;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/03/2016;;1;1;1226,044;296,634;708,274;23;19;1;1;1;0;0;604,418;554,289;484,537;582,371;582,371;477,164;437,551;757,109;864,361;923,212;934,108;645,076;491,963;428,771;379,473;343,942;337,656;299,588;296,634;767,035;1029,163;1185,979;1226,044;1084,172;769,525;665,873;782,037;1009,237;1107,738;1125,57;779,527;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/02/2016;;1;1;1664,645;274,911;772,676;26;7;1;1;1;0;0;427,024;997,934;635,933;444,635;372,893;287,853;274,911;656,591;945,065;835,624;617,831;675,216;909,676;972,721;809,897;533,735;460,767;475,329;449,983;475,329;468,022;482,689;840,815;1395,874;1597,119;1664,645;1607,693;1292,091;799,713;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
12650000;1;01/01/2016;;1;1;679,911;103,412;394,566;12;31;1;1;1;0;0;569,329;537,61;631,384;584,558;651,973;663,547;537,61;420,072;331,423;317,598;439,318;679,911;658,906;679,911;560,711;418,342;345,522;304,045;313,05;437,551;353,472;301,071;229,828;201,861;159,746;163,081;169,846;170,986;168,71;127,164;103,412;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/12/2015;;1;1;710,8;35,507;233,862;24;3;1;1;1;0;0;49,226;39,463;35,507;57,199;105,229;107,06;81,141;67,198;98,936;107,06;89,411;116,433;174,428;176,739;181,405;143,551;103,412;75,574;100,715;146,726;193,315;241,753;571,493;710,8;593,346;533,735;539,553;524,103;482,689;392,794;409,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/11/2015;;1;1;159,746;23,887;68,492;10;3;1;1;1;0;0;25,281;24,812;23,887;29,179;37,179;57,199;70,949;63,541;113,583;159,746;140,408;137,298;140,408;126,17;121,257;135,242;86,891;59,98;53,143;46,068;38,886;34,413;38,313;43,007;41,81;36,06;40,628;37,744;41,81;49,869;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/10/2015;;1;1;62,821;20,776;29,746;17;23;1;1;1;0;0;26,713;30,194;24,812;26,713;33,871;34,958;31,746;27,198;24,812;22,084;21,644;23,43;28,678;27,198;22,977;47,951;62,821;53,143;43,007;37,744;31,224;24,348;20,776;23,43;22,977;27,687;26,232;24,812;23,887;22,529;22,529;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/09/2015;;1;1;40,044;18,677;27,213;22;26;1;1;1;0;0;24,812;33,334;38,886;32,801;29,179;32,271;32,271;29,179;27,198;24,348;21,644;22,977;25,281;27,198;26,713;28,18;24,812;21,208;20,776;26,713;36,06;40,044;31,224;23,887;19,924;18,677;19,924;23,43;25,754;27,687;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/08/2015;;1;1;44,219;21,644;31,828;16;30;1;1;1;0;0;36,618;35,507;34,958;33,871;32,801;32,271;31,224;30,194;30,194;29,179;27,687;37,744;41,81;34,958;37,744;44,219;44,219;43,007;36,618;31,746;30,707;30,707;29,684;26,713;24,812;24,348;23,43;22,529;22,084;21,644;23,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/07/2015;;1;1;110,765;38,313;65,388;9;31;1;1;1;0;0;64,992;63,541;62,105;62,821;64,992;62,105;60,684;78,733;110,765;103,412;91,11;87,728;89,411;83,583;79,532;77,938;69,437;62,821;60,684;59,279;61,393;59,279;54,48;53,81;51,167;47,951;44,219;41,81;40,044;38,886;38,313;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/06/2015;;1;1;262,246;67,198;138,019;1;30;1;1;1;0;0;262,246;251,22;228,521;225,916;203,095;169,846;159,746;188,509;188,509;194,525;176,739;148,86;130,166;122,232;112,64;103,412;107,981;108,905;93,685;86,891;84,405;83,583;87,728;103,412;115,48;102,51;86,059;76,358;70,191;67,198;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/05/2015;;1;1;779,527;205,575;380,68;2;25;1;1;1;0;0;727,701;779,527;624,591;522,186;448,197;372,893;325,245;374,533;449,983;708,401;584,558;457,159;394,474;364,742;391,117;332,977;282,067;249,857;256,705;272,073;277,763;270,659;241,753;215,635;205,575;214,365;228,521;292,228;332,977;319,12;283,509;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/04/2015;;1;1;1422,411;428,771;730,695;1;29;1;1;1;0;0;1422,411;972,721;1006,406;848,629;787,068;809,897;1069,565;931,378;797,176;691,714;661,224;584,558;658,906;809,897;698,843;622,334;573,661;727,701;846,021;815,012;840,815;658,906;531,802;635,933;499,44;469,844;497,566;444,635;428,771;578,008;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/03/2015;;1;1;2178,174;635,933;1469,202;22;15;1;1;1;0;0;1722,532;1161,637;675,216;735,001;1167,7;1664,645;1762,871;1856,189;1947,91;1833,585;1811,113;1288,908;1060,845;809,897;635,933;1055,051;1707,972;1785,06;1841,105;1940,187;2105,413;2178,174;1982,844;1621,843;1425,745;1419,081;1164,666;920,497;1125,57;1462,658;1675,427;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/02/2015;;1;1;2314,596;401,227;1331,26;26;10;1;1;1;0;0;2182,25;2194,501;2206,784;2214,991;1951,777;1376,126;877,576;503,199;453,565;401,227;512,652;642,784;617,831;668,203;654,28;654,28;611,107;584,558;663,547;909,676;1729,833;1890,34;1940,187;1971,167;2210,886;2314,596;2247,963;2089,403;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;1;01/01/2015;;1;1;2113,44;759,585;1498,299;31;19;1;1;1;0;0;2065,495;1661,058;1455,913;1733,49;1886,531;1661,058;1486,381;1317,681;1032,024;762,064;901,6;1179,871;1356,512;1195,169;1049,272;975,508;953,323;874,925;759,585;1524,023;1597,119;1664,645;1785,06;1859,969;1909,439;1894,152;1909,439;1971,167;1940,187;1971,167;2113,44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/02/2014;;1;1;2212,938;1479,584;1786,537;13;11;1;1;1;;0;1936,331;1984,793;2012,179;2025,939;2033,821;2031,849;1951,777;1693,471;1577,818;1527,467;1479,584;1740,813;2212,938;2210,886;2202,686;1951,777;1740,813;1711,607;1715,245;1639,613;1628,94;1565,594;1563,851;1524,023;1548,208;1570,827;1607,693;1632,494;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;1;01/01/2014;;1;1;1867,54;506,026;1042,013;31;25;1;1;1;;0;1039,194;1027,733;1024,877;1020,601;1013,491;1004,991;1000,754;997,934;997,934;936,842;921,854;909,676;892,221;951,944;1006,406;1084,172;1202,853;1548,208;1657,474;1539,55;1119,611;709,6;637,072;522,186;506,026;563,936;677,561;1027,733;1312,865;1579,568;1867,54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/12/2013;;1;1;1039,194;550,027;852,732;31;1;1;1;1;;0;550,027;554,289;566,09;627,983;648,52;672,874;702,42;730,13;748,475;777,021;794,643;855,168;857,79;864,361;885,55;897,575;897,575;917,786;932,743;942,32;957,464;969,939;976,902;988,093;996,525;1002,166;1009,237;1013,491;1024,877;1033,456;1039,194;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/11/2013;;1;1;539,44;182,58;378,26;30;1;1;1;1;;0;182,58;189,107;196,348;204,334;216,908;225,267;235,094;270,659;284,231;294,428;304,791;317,598;348,692;359,086;368,807;397,844;428,771;449,09;462,576;473,498;484,537;493,827;501,318;506,97;511,703;516,456;522,186;528,909;532,768;539,44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/10/2013;;1;1;25,517;18,677;21,721;1;16;1;1;1;;0;25,517;25,046;24,58;24,117;23,887;23,887;22,977;22,084;21,644;21,208;20,991;20,776;20,348;19,924;20,348;18,677;20,348;21,425;22,084;21,208;22,753;22,977;22,753;22,753;21,864;21,208;20,348;20,135;19,296;19,504;18,677;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/09/2013;;1;1;74,794;25,046;48,508;3;30;1;1;1;;0;57,199;67,198;74,794;73,631;68,313;65,358;63,181;62,821;65,358;62,105;61,393;61,393;60,684;58,93;56,856;54,144;49,869;44,525;38,599;31,746;30,707;29,938;29,431;28,428;27,933;26,713;26,955;25,993;25,993;25,046;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/08/2013;;1;1;56,172;28,428;49,072;15;1;1;1;1;;0;28,428;32,271;32,271;35,232;37,744;42,107;45,757;50,192;51,822;52,481;53,476;52,481;54,816;55,492;56,172;55,492;55,832;56,172;55,492;55,154;54,816;53,476;51,822;50,841;51,167;51,822;50,841;49,869;49,547;49,547;48,586;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/07/2013;;1;1;710,8;25,281;290,529;7;30;1;1;1;;0;403,773;498,503;538,581;588,944;641,64;678,735;710,8;648,52;567,169;515,503;452,668;390,28;339,222;285,677;211,836;173,852;135,755;144,606;177,32;184,941;160,299;110,765;95,857;82,358;82,766;47,319;32,271;28,678;26,232;25,281;26,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/06/2013;;1;1;1059,395;274,911;627,686;11;29;1;1;1;;0;476,246;516,456;542,606;588,944;646,223;692,9;748,475;818,858;906,98;982,49;1059,395;995,117;942,32;892,221;844,718;774,518;735,001;682,264;627,983;546,841;515,503;476,246;447,306;425,281;390,28;343,942;322,942;292,961;274,911;320,646;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/05/2013;;1;1;971,33;432,273;728,046;11;29;1;1;1;;0;752,17;741,111;730,13;716,814;742,336;773,269;829,156;886,882;920,497;946,439;971,33;964,385;942,32;920,497;898,915;890,885;855,168;833,034;768,279;716,814;682,264;641,64;604,418;543,663;512,652;504,14;484,537;458,961;432,273;452,668;451,772;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/04/2012;;1;1;1574,321;541,55;988,556;20;7;1;1;1;;0;1143,536;817,575;572,576;779,527;900,257;698,843;541,55;637,072;695,274;843,416;1149,555;1459,284;1469,418;1300,062;815,012;580,188;1026,305;1414,093;1556,89;1574,321;1266,737;1049,272;1333,796;1210,56;1100,348;962,999;840,815;685,8;592,244;639,354;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/03/2012;;1;1;1980,896;546,841;1080,101;8;27;1;1;1;;0;878,902;1207,475;1467,726;1513,713;1588,332;1625,39;1702,528;1980,896;1926,707;1775,799;1614,76;1152,57;864,361;825,287;790,851;772,02;912,375;759,585;691,714;660,065;611,107;603,306;660,065;671,705;639,354;587,846;546,841;721,643;1075,396;1308,057;1346,754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/02/2012;;1;1;;;;;;0;0;0;;0;567,169;568,248;702,42;990,9;1192,102;1414,093;1643,178;1738,981;1680,831;1244,748;936,842;1020,601;1255,72;1379,408;1397,526;1410,772;1481,282;1737,15;1854,301;1877,024;1926,707;1971,167;2006,296;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
12650000;1;01/01/2012;;1;1;1338,648;245,115;737,141;9;1;1;1;1;;0;245,115;270,659;317,598;353,472;517,409;983,889;1210,56;1288,908;1338,648;1292,091;1227,598;1068,109;820,142;732,564;838,217;912,375;1121,099;997,934;599,977;489,172;584,558;527,946;490,101;511,703;375,354;539,44;787,068;772,02;617,831;606,644;413,173;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/12/2011;;1;1;772,02;162,523;390,077;20;5;1;1;1;;0;460,767;364,742;281,348;213,731;162,523;262,246;222,679;255,329;268,544;316,837;244,44;225,267;202,478;223,325;316,078;497,566;504,14;605,53;739,887;772,02;741,111;764,547;725,275;513,601;351,078;313,05;299,588;304,791;327,556;334,533;277,763;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/11/2011;;1;1;595,553;61,038;224,08;30;15;1;1;1;;0;158,641;163,64;220,105;338,439;237,747;223,971;211,836;164,2;97,611;85,644;69,813;63,541;67,198;69,813;61,038;70,949;129,162;163,64;313,05;351,875;468,932;424,411;287,127;256,017;258,085;332,2;304,045;249,177;284,953;595,553;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/10/2011;;1;1;370,439;28,428;147,959;22;4;1;1;1;;0;33,334;31,485;30,45;28,428;30,707;33,067;38,886;48,906;66,459;75,966;82,358;89,834;98,051;105,685;113,111;119,8;148,86;164,76;180,819;235,756;310,035;370,439;339,222;262,942;241,083;261,55;237,082;218,824;209,949;195,132;183,759;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/09/2011;;1;1;32,008;12,836;16,375;30;9;1;1;1;;0;19,296;17,667;16,877;16,104;15,348;14,609;13,887;13,182;12,836;12,836;13,357;13,709;14,246;14,977;15,348;15,914;15,348;14,792;15,348;16,682;17,468;16,489;14,792;12,836;13,182;14,977;18,27;21,425;27,442;32,008;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/08/2011;;1;1;55,832;17,468;43,433;1;27;1;1;1;;0;55,832;54,144;52,811;51,167;49,869;49,226;47,951;48,586;49,226;50,192;50,841;49,226;48,586;47,951;47,635;47,951;46,068;44,525;43,611;43,007;53,81;55,492;54,48;48,906;44,832;17,867;17,468;17,468;18,473;19,296;19,924;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/07/2011;;1;1;367,992;43,611;125,069;7;1;1;1;1;;0;43,611;44,219;46,692;92,823;140,93;286,402;367,992;347,105;319,12;275,623;199,402;147,258;136,783;133,201;129,162;123,211;108,442;98,051;86,891;69,813;68,313;66,459;63,903;62,821;62,105;61,393;60,684;61,393;58,93;57,543;56,856;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/06/2011;;1;1;368,807;43,611;103,87;12;30;1;1;1;;0;124,194;116,433;109,833;104,773;98,936;90,684;90,259;77,146;81,952;89,411;187,316;368,807;354,271;222,034;145,134;83,993;69,061;66,828;64,992;63,903;62,821;55,492;53,476;52,151;50,192;49,226;48,268;46,379;44,525;43,611;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/05/2011;;1;1;1119,611;136,783;324,02;3;31;1;1;1;;0;438,434;869,636;1119,611;812,452;665,873;417,479;321,411;261,55;241,083;264,337;274,2;250,538;287,853;317,598;391,117;299,588;218,184;175,582;158,641;202,478;196,957;181,405;156,443;147,791;174,428;191,506;223,325;249,857;237,082;161,409;136,783;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/04/2011;;1;1;1738,981;319,883;892,534;13;26;1;1;1;;0;1094,453;1316,075;1040,631;816,293;566,09;457,159;812,452;873,601;945,065;1277,8;1520,583;1722,532;1738,981;1724,356;1462,658;915,079;1069,565;1251,012;1023,451;731,346;684,62;579,097;473,498;348,692;345,522;319,883;369,622;430,52;460,767;404,624;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;1;01/03/2011;;1;1;1724,356;579,097;1222,152;17;30;1;1;1;;0;817,575;694,086;631,384;704,809;1055,051;1399,178;1536,093;1333,796;1309,659;1430,752;1445,824;1359,771;1029,163;1046,388;1309,659;1634,272;1724,356;1664,645;1627,164;1361,403;1328,952;1505,146;1567,337;1539,55;1508,57;1255,72;1199,777;906,98;658,906;579,097;721,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;1;01/02/2011;;1;1;1757,344;210,577;723,005;22;14;1;1;1;;0;461,671;420,938;483,613;664,709;584,558;502,258;321,411;284,953;355,873;333,754;266,437;258,085;222,679;210,577;259,469;237,747;370,439;682,264;1098,873;1353,255;1513,713;1757,344;1706,156;1496,603;983,889;1122,589;1167,7;1122,589;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/04/2011;;1;1;1738,981;319,883;892,534;13;26;1;1;1;;0;1094,453;1316,075;1040,631;816,293;566,09;457,159;812,452;873,601;945,065;1277,8;1520,583;1722,532;1738,981;1724,356;1462,658;915,079;1069,565;1251,012;1023,451;731,346;684,62;579,097;473,498;348,692;345,522;319,883;369,622;430,52;460,767;404,624;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2011;;1;1;1724,356;579,097;1222,152;17;30;1;1;1;;0;817,575;694,086;631,384;704,809;1055,051;1399,178;1536,093;1333,796;1309,659;1430,752;1445,824;1359,771;1029,163;1046,388;1309,659;1634,272;1724,356;1664,645;1627,164;1361,403;1328,952;1505,146;1567,337;1539,55;1508,57;1255,72;1199,777;906,98;658,906;579,097;721,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/02/2011;;1;1;1757,344;210,577;723,005;22;14;1;1;1;;0;461,671;420,938;483,613;664,709;584,558;502,258;321,411;284,953;355,873;333,754;266,437;258,085;222,679;210,577;259,469;237,747;370,439;682,264;1098,873;1353,255;1513,713;1757,344;1706,156;1496,603;983,889;1122,589;1167,7;1122,589;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
12650000;2;01/01/2011;;1;1;597,763;121,257;250,051;25;19;1;1;1;;0;123,702;130,166;139,888;148,86;150,47;138,331;144,606;189,107;233,113;258,085;249,857;243,095;238,412;216,27;171,558;159,193;145,134;131,68;121,257;166,448;206,821;260,855;254,642;308,532;597,763;497,566;399,534;386,94;465,295;468,932;405,475;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/12/2010;;1;1;721,643;92,393;213,76;4;18;1;1;1;;0;245,115;233,772;396,157;721,643;685,8;515,503;389,444;291,497;225,267;182,58;153,172;131,68;110,765;95,421;97,611;97,611;94,118;92,393;96,732;110,765;116,912;151,009;147,791;150,47;223,971;241,083;156,443;136,268;111,233;111,233;113,111;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/11/2010;;1;1;438,434;49,547;174,615;13;1;1;1;1;;0;49,547;54,144;54,48;66,459;81,141;68,313;63,903;59,98;104,773;102,961;72,476;221,39;438,434;335,312;234,432;177,32;179,065;148,325;115,48;190,905;214,365;200,629;158,641;133,71;116,433;172,703;383,613;408,888;337,656;292,961;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/10/2010;;1;1;52,481;15,536;29,1;30;6;1;1;1;;0;17,667;17,667;17,27;16,489;15,724;15,536;15,724;16,296;17,073;21,425;30,194;31,485;29,938;28,678;28,678;28,18;28,678;29,431;29,938;36,618;33,871;31,224;32,008;33,067;34,141;38,313;40,922;39,174;42,706;52,481;51,494;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/09/2010;;1;1;22,306;17,073;19,837;6;30;1;1;1;;0;19,296;20,135;20,561;20,991;21,425;22,306;20,991;19,713;17,867;18,473;18,882;19,296;20,135;20,991;21,644;22,306;22,306;21,425;20,776;20,561;19,924;19,504;19,296;19,088;18,882;18,473;17,867;17,667;17,27;17,073;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/08/2010;;1;1;34,958;18,882;25,858;1;29;1;1;1;;0;34,958;34,141;33,067;32,801;32,008;30,965;30,707;28,18;25,993;27,687;30,194;33,602;34,141;28,428;29,431;25,517;24,58;23,658;22,753;21,864;21,208;20,776;20,348;19,713;19,296;19,713;19,713;19,296;18,882;18,882;19,088;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/07/2010;;1;1;54,816;35,232;43,566;25;31;1;1;1;;0;47,319;45,757;44,525;43,611;42,706;41,81;41,217;41,217;41,217;40,628;39,753;38,313;37,179;38,313;40,628;42,406;47,319;49,547;47,951;45,757;44,525;45,757;48,906;50,841;54,816;52,481;42,406;40,922;39,753;37,744;35,232;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/06/2010;;1;1;173,852;49,547;81,473;1;30;1;1;1;;0;173,852;163,081;152,63;131,174;105,685;116,912;110,765;95,421;90,684;85,644;79,933;76,358;74,017;70,949;68,687;66,091;65,358;63,541;62,463;59,98;57,199;55,154;55,154;53,81;53,143;52,481;52,151;51,494;50,841;49,547;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/05/2010;;1;1;561,785;102,961;257,988;6;27;1;1;1;;0;271,365;338,439;439,318;362,313;318,359;561,785;539,44;470,756;432,273;368,807;359,086;290,037;258,085;204,954;187,912;163,64;143,025;125,675;116,433;111,233;108,905;124,194;123,211;118,834;112,17;111,701;102,961;122,232;396,157;396,157;218,184;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
12650000;2;01/04/2010;;1;1;2293,674;75,574;512,194;3;28;1;1;1;;0;1875,125;2167,998;2293,674;2010,217;1379,408;915,079;651,973;617,831;430,52;331,423;248,498;218,184;198,177;159,193;141,452;127,164;111,701;115,004;112,17;96,732;129,162;158,09;119,8;111,701;102,961;94,118;85,644;75,574;117,391;169,846;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
12650000;2;01/03/2010;;1;1;1590,087;169,278;565,209;31;24;1;1;1;;0;686,981;755,873;940,949;928,652;668,203;511,703;515,503;497,566;376,999;385,275;430,52;427,024;414,893;386,107;279,195;308,532;339,222;296,634;522,186;557,496;332,2;237,747;196,957;169,278;172,703;282,788;707,203;1030,593;1161,637;1410,772;1590,087;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
